evidence_id,run,source_file,round_number,agent_id,agent_group,institution_choice,kind,action,contribution,reputation,shock_occurred,proposal_round,source_path,text,text_length
RB-01-A18-punishment,20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,1,18,developed,SI,punishment,assigned_punish_total=10.0,1200000.0,5.0,0,0,rounds[1].agents[18].punishment_reasoning,Punishing free-riders who contributed below the group average and rewarding a generous contributor to set an example for future cooperation.,140
RB-01-A18-deanonymized_punishment,20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,1,18,developed,SI,deanonymized_punishment,assigned_punish_total=10.0,1200000.0,5.0,0,0,rounds[1].agents[18].deanonymized_punishment_reasoning,Punishing free-riders who contributed below the group average and rewarding a generous contributor to set an example for future cooperation.,140
RB-01-A18-belief_strategy,20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,1,18,developed,SI,belief_strategy,institution_choice=SI,1200000.0,5.0,0,0,rounds[1].agents[18].belief_state.institutional_strategy,Agents in SI are contributing significantly.,44
RB-01-A18-belief_observations,20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,1,18,developed,SI,belief_observations,institution_choice=SI,1200000.0,5.0,0,0,rounds[1].agents[18].belief_state.observations,"High contributions from Agents 4 and 24, low contributions from Agents 14, 16, 19, and 25.",90
RB-01-A19-institution,20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,1,19,developed,SI,institution,institution_choice=SI,0.0,5.0,0,0,rounds[1].agents[19].institution_reasoning,Climate/LDF mode defaults developed countries to the binding treaty.,68
RB-01-A19-contribution,20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,1,19,developed,SI,contribution,contribution=0.0,0.0,5.0,0,0,rounds[1].agents[19].contribution_reasoning,"With no prior experience and a high MCPR, I choose to contribute nothing initially to observe other players' strategies.",120
RB-01-A19-punishment,20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,1,19,developed,SI,punishment,assigned_punish_total=45.0,0.0,5.0,0,0,rounds[1].agents[19].punishment_reasoning,Punishing free-riders while rewarding cooperative contributors to maintain a balance in contributions and promote cooperation.,126
RB-01-A19-deanonymized_punishment,20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,1,19,developed,SI,deanonymized_punishment,assigned_punish_total=45.0,0.0,5.0,0,0,rounds[1].agents[19].deanonymized_punishment_reasoning,Punishing free-riders while rewarding cooperative contributors to maintain a balance in contributions and promote cooperation.,126
RB-01-A19-belief_strategy,20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,1,19,developed,SI,belief_strategy,institution_choice=SI,0.0,5.0,0,0,rounds[1].agents[19].belief_state.institutional_strategy,Most peers follow the SI strategy.,34
RB-01-A19-belief_observations,20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,1,19,developed,SI,belief_observations,institution_choice=SI,0.0,5.0,0,0,rounds[1].agents[19].belief_state.observations,"High contributions from Agent 4 and 24, low contributions from Agents 14, 16, 10, 11, and 5.",92
RB-01-A20-institution,20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,1,20,developed,SI,institution,institution_choice=SI,936560.0,5.0,0,0,rounds[1].agents[20].institution_reasoning,Climate/LDF mode defaults developed countries to the binding treaty.,68
RB-01-A20-contribution,20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,1,20,developed,SI,contribution,contribution=936560.0,936560.0,5.0,0,0,rounds[1].agents[20].contribution_reasoning,"Maximizing my cumulative payoff requires contributing the maximum amount, given that I have no prior experience and no peer data to consider.",141
RB-01-A20-punishment,20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,1,20,developed,SI,punishment,assigned_punish_total=3.0,936560.0,5.0,0,0,rounds[1].agents[20].punishment_reasoning,Punishing free-riders who contributed below the group average or had mismatched stated intent.,94
RB-01-A20-deanonymized_punishment,20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,1,20,developed,SI,deanonymized_punishment,assigned_punish_total=3.0,936560.0,5.0,0,0,rounds[1].agents[20].deanonymized_punishment_reasoning,Punishing free-riders who contributed below the group average or had mismatched stated intent.,94
RB-01-A20-belief_strategy,20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,1,20,developed,SI,belief_strategy,institution_choice=SI,936560.0,5.0,0,0,rounds[1].agents[20].belief_state.institutional_strategy,"Most peers follow SI, except SFI defectors.",43
RB-01-A20-belief_observations,20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,1,20,developed,SI,belief_observations,institution_choice=SI,936560.0,5.0,0,0,rounds[1].agents[20].belief_state.observations,"High-contributors are mostly cooperative, while low-contributors are mostly defectors.",86
RB-01-A21-institution,20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,1,21,developed,SI,institution,institution_choice=SI,1200000.0,5.0,0,0,rounds[1].agents[21].institution_reasoning,Climate/LDF mode defaults developed countries to the binding treaty.,68
RB-01-A21-contribution,20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,1,21,developed,SI,contribution,contribution=1200000.0,1200000.0,5.0,0,0,rounds[1].agents[21].contribution_reasoning,"Maximizing my cumulative payoff requires contributing enough to take advantage of the MCPR, but not so much that I leave myself with insufficient funds for Stage 2.",164
RB-01-A21-punishment,20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,1,21,developed,SI,punishment,assigned_punish_total=10.0,1200000.0,5.0,0,0,rounds[1].agents[21].punishment_reasoning,"Punishing free-riders who contributed below the group average, focusing on those with higher fiscal capacity and historically higher emissions.",143
RB-01-A21-deanonymized_punishment,20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,1,21,developed,SI,deanonymized_punishment,assigned_punish_total=10.0,1200000.0,5.0,0,0,rounds[1].agents[21].deanonymized_punishment_reasoning,"Punishing free-riders who contributed below the group average, focusing on those with higher fiscal capacity and historically higher emissions.",143
RB-01-A21-belief_strategy,20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,1,21,developed,SI,belief_strategy,institution_choice=SI,1200000.0,5.0,0,0,rounds[1].agents[21].belief_state.institutional_strategy,"Most peers follow SI, but some deviate.",39
RB-01-A21-belief_observations,20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,1,21,developed,SI,belief_observations,institution_choice=SI,1200000.0,5.0,0,0,rounds[1].agents[21].belief_state.observations,High-contributors are rewarded with higher payoffs.,51
RB-01-A22-institution,20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,1,22,developed,SI,institution,institution_choice=SI,3000.0,5.0,0,0,rounds[1].agents[22].institution_reasoning,Climate/LDF mode defaults developed countries to the binding treaty.,68
RB-01-A22-contribution,20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,1,22,developed,SI,contribution,contribution=3000.0,3000.0,5.0,0,0,rounds[1].agents[22].contribution_reasoning,"I'm starting with a moderate contribution to test the waters and see how others respond, while also considering the potential long-term benefits of cooperation.",160
RB-01-A22-punishment,20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,1,22,developed,SI,punishment,assigned_punish_total=3.0,3000.0,5.0,0,0,rounds[1].agents[22].punishment_reasoning,Punishing free-riders who contributed below the group average to maintain cooperation and fairness in the group.,112
RB-01-A22-deanonymized_punishment,20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,1,22,developed,SI,deanonymized_punishment,assigned_punish_total=3.0,3000.0,5.0,0,0,rounds[1].agents[22].deanonymized_punishment_reasoning,Punishing free-riders who contributed below the group average to maintain cooperation and fairness in the group.,112
RB-01-A22-belief_strategy,20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,1,22,developed,SI,belief_strategy,institution_choice=SI,3000.0,5.0,0,0,rounds[1].agents[22].belief_state.institutional_strategy,Most peers follow SI strategy.,30
RB-01-A22-belief_observations,20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,1,22,developed,SI,belief_observations,institution_choice=SI,3000.0,5.0,0,0,rounds[1].agents[22].belief_state.observations,"High contributions from Agent 4 and 24, while Agent 14 and others contribute little.",84
RB-01-A23-institution,20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,1,23,developing,SFI,institution,institution_choice=SFI,33700.0,5.0,0,0,rounds[1].agents[23].institution_reasoning,Climate/LDF mode defaults developing countries to the non-binding agreement.,76
RB-01-A23-contribution,20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,1,23,developing,SFI,contribution,contribution=33700.0,33700.0,5.0,0,0,rounds[1].agents[23].contribution_reasoning,Maximizing my cumulative payoff requires contributing the maximum amount to take advantage of the high MCPR.,108
RB-01-A23-belief_strategy,20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,1,23,developing,SFI,belief_strategy,institution_choice=SFI,33700.0,5.0,0,0,rounds[1].agents[23].belief_state.institutional_strategy,Most peers follow the SI strategy.,34
RB-01-A23-belief_observations,20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,1,23,developing,SFI,belief_observations,institution_choice=SFI,33700.0,5.0,0,0,rounds[1].agents[23].belief_state.observations,"High contributors are mostly from SI, while SFI agents contribute less.",71
RB-01-A24-institution,20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,1,24,developed,SI,institution,institution_choice=SI,4000000.0,5.0,0,0,rounds[1].agents[24].institution_reasoning,Climate/LDF mode defaults developed countries to the binding treaty.,68
RB-01-A24-contribution,20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,1,24,developed,SI,contribution,contribution=4000000.0,4000000.0,5.0,0,0,rounds[1].agents[24].contribution_reasoning,"Maximizing my cumulative payoff requires contributing as much as possible to take advantage of the high MCPR and potential future benefits, while also considering the impact on my Stage 2 budget.",195
RB-01-A24-punishment,20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,1,24,developed,SI,punishment,assigned_punish_total=6.0,4000000.0,5.0,0,0,rounds[1].agents[24].punishment_reasoning,Punishing free-riders to encourage cooperation and maximize cumulative payoff.,78
RB-01-A24-deanonymized_punishment,20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,1,24,developed,SI,deanonymized_punishment,assigned_punish_total=6.0,4000000.0,5.0,0,0,rounds[1].agents[24].deanonymized_punishment_reasoning,Punishing free-riders to encourage cooperation and maximize cumulative payoff.,78
RB-01-A24-belief_strategy,20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,1,24,developed,SI,belief_strategy,institution_choice=SI,4000000.0,5.0,0,0,rounds[1].agents[24].belief_state.institutional_strategy,"Most peers follow SI, but some deviate.",39
RB-01-A24-belief_observations,20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,1,24,developed,SI,belief_observations,institution_choice=SI,4000000.0,5.0,0,0,rounds[1].agents[24].belief_state.observations,Some agents contribute little or nothing.,41
RB-01-A25-institution,20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,1,25,developed,SI,institution,institution_choice=SI,0.0,5.0,0,0,rounds[1].agents[25].institution_reasoning,Climate/LDF mode defaults developed countries to the binding treaty.,68
RB-01-A25-contribution,20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,1,25,developed,SI,contribution,contribution=0.0,0.0,5.0,0,0,rounds[1].agents[25].contribution_reasoning,"Since I have no prior experience and no peer data, I will contribute nothing to explore options without immediate costs.",120
RB-01-A25-punishment,20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,1,25,developed,SI,punishment,assigned_punish_total=1500.0,0.0,5.0,0,0,rounds[1].agents[25].punishment_reasoning,Punishing free-riders who contributed below the group average while rewarding a generous contributor.,101
RB-01-A25-deanonymized_punishment,20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,1,25,developed,SI,deanonymized_punishment,assigned_punish_total=1500.0,0.0,5.0,0,0,rounds[1].agents[25].deanonymized_punishment_reasoning,Punishing free-riders who contributed below the group average while rewarding a generous contributor.,101
RB-01-A25-belief_strategy,20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,1,25,developed,SI,belief_strategy,institution_choice=SI,0.0,5.0,0,0,rounds[1].agents[25].belief_state.institutional_strategy,Agents in SI institution contribute more.,41
RB-01-A25-belief_observations,20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,1,25,developed,SI,belief_observations,institution_choice=SI,0.0,5.0,0,0,rounds[1].agents[25].belief_state.observations,High contributions from peers with SI institution.,50
RB-02-A0-institution,20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,2,0,developed,SI,institution,institution_choice=SI,1000.0,5.0,0,0,rounds[2].agents[0].institution_reasoning,Climate/LDF mode defaults developed countries to the binding treaty.,68
